user_id,trip_id
conductor_35497,650_18_00
conductor_35498,650_18_20
conductor_35499,650_18_30
conductor_35500,650_18_40
conductor_35501,650_18_50
conductor_35502,650_19_00
conductor_35503,650_19_10
conductor_35504,650_19_20
conductor_35505,650_19_30
conductor_35506,650_19_50
conductor_35507,650_20_00
conductor_35508,650_20_10
conductor_35509,650_20_20
conductor_35510,650_20_30
conductor_35511,651_06_40
conductor_35512,651_07_50
conductor_35513,651_10_40
conductor_35514,651_19_10
conductor_35515,651_19_30
conductor_35516,651_19_40
conductor_35517,651_19_50
conductor_35518,651_20_00
conductor_35519,651_20_10
conductor_35520,651_20_30
conductor_35521,651_20_40
conductor_35522,651_21_00
conductor_35523,651_21_10
conductor_35524,651_21_20
conductor_35525,651_21_30
conductor_35526,651_21_40
conductor_35527,651_21_50
conductor_35528,652_07_20
conductor_35529,652_08_00
conductor_35530,652_08_40
conductor_35531,652_08_50
conductor_35532,652_09_10
conductor_35533,652_09_20
conductor_35534,652_09_30
conductor_35535,652_09_40
conductor_35536,652_09_50
conductor_35537,652_10_00
conductor_35538,652_10_10
conductor_35539,652_10_20
conductor_35540,652_10_30
conductor_35541,652_10_40
conductor_35542,652_10_50
conductor_35543,652_11_00
conductor_35544,652_11_10
conductor_35545,652_11_20
conductor_35546,652_11_30
conductor_35547,652_11_40
conductor_35548,652_11_50
conductor_35549,652_12_00
conductor_35550,652_12_10
conductor_35551,652_12_20
conductor_35552,652_12_30
conductor_35553,652_12_40
conductor_35554,652_12_50
conductor_35555,652_13_00
conductor_35556,652_13_10
conductor_35557,652_13_20
conductor_35558,652_13_30
conductor_35559,652_13_40
conductor_35560,652_13_50
conductor_35561,652_14_00
conductor_35562,652_14_10
conductor_35563,652_14_20
conductor_35564,652_14_30
conductor_35565,652_14_40
conductor_35566,652_14_50
conductor_35567,652_15_00
conductor_35568,652_15_10
conductor_35569,652_15_20
conductor_35570,652_15_30
conductor_35571,652_15_40
conductor_35572,652_15_50
conductor_35573,652_16_00
conductor_35574,652_16_10
conductor_35575,652_16_20
conductor_35576,652_16_30
conductor_35577,652_16_40
conductor_35578,652_16_50
conductor_35579,652_17_00
conductor_35580,652_17_10
conductor_35581,652_17_20
conductor_35582,652_17_30
conductor_35583,652_17_40
conductor_35584,652_17_50
conductor_35585,652_18_00
conductor_35586,652_18_10
conductor_35587,652_18_20
conductor_35588,652_18_30
conductor_35589,652_18_40
conductor_35590,652_18_50
conductor_35591,652_19_00
conductor_35592,652_19_10
conductor_35593,652_19_20
conductor_35594,652_19_30
conductor_35595,652_19_40
conductor_35596,652_19_50
conductor_35597,652_20_00
conductor_35598,652_20_10
conductor_35599,652_20_20
conductor_35600,652_20_30
conductor_35601,652_20_40
conductor_35602,652_20_50
conductor_35603,652_21_00
conductor_35604,652_21_10
conductor_35605,652_21_20
conductor_35606,652_21_30
conductor_35607,652_21_40
conductor_35608,652_21_50
conductor_35609,652_22_00
conductor_35610,653_06_10
conductor_35611,653_06_20
conductor_35612,653_07_20
conductor_35613,653_07_30
conductor_35614,653_07_50
conductor_35615,653_08_00
conductor_35616,653_08_20
conductor_35617,653_08_30
conductor_35618,653_08_50
conductor_35619,653_09_20
conductor_35620,653_09_50
conductor_35621,653_11_20
conductor_35622,653_18_50
conductor_35623,653_19_00
conductor_35624,653_19_10
conductor_35625,653_19_40
conductor_35626,653_20_00
conductor_35627,653_20_10
conductor_35628,653_20_20
conductor_35629,653_20_30
conductor_35630,653_20_40
conductor_35631,653_21_20
conductor_35632,654_06_00
conductor_35633,654_06_10
conductor_35634,654_06_20
conductor_35635,654_06_30
conductor_35636,654_06_40
conductor_35637,654_06_50
conductor_35638,654_07_10
conductor_35639,654_07_40
conductor_35640,654_08_50
conductor_35641,656_06_00
conductor_35642,656_06_10
conductor_35643,656_06_20
conductor_35644,656_06_30
conductor_35645,656_06_40
conductor_35646,656_06_50
conductor_35647,656_07_00
conductor_35648,656_07_10
conductor_35649,656_07_20
conductor_35650,656_07_30
conductor_35651,656_07_40
conductor_35652,656_07_50
conductor_35653,656_08_00
conductor_35654,656_08_10
conductor_35655,656_09_20
conductor_35656,657_06_00
conductor_35657,657_06_10
conductor_35658,657_06_20
conductor_35659,657_06_30
conductor_35660,657_06_40
conductor_35661,657_06_50
conductor_35662,657_07_00
conductor_35663,657_07_10
conductor_35664,657_07_20
conductor_35665,657_07_30
conductor_35666,657_07_40
conductor_35667,657_07_50
conductor_35668,657_08_00
conductor_35669,657_08_10
conductor_35670,657_08_20
conductor_35671,657_08_30
conductor_35672,657_08_40
conductor_35673,657_08_50
conductor_35674,657_09_00
conductor_35675,657_09_10
conductor_35676,657_09_20
conductor_35677,657_09_30
conductor_35678,657_09_40
conductor_35679,657_09_50
conductor_35680,657_10_00
conductor_35681,657_10_10
conductor_35682,657_10_20
conductor_35683,657_10_40
conductor_35684,657_10_50
conductor_35685,657_11_00
conductor_35686,657_11_10
conductor_35687,657_11_20
conductor_35688,657_11_30
conductor_35689,657_11_40
conductor_35690,657_11_50
conductor_35691,657_12_00
conductor_35692,657_12_10
conductor_35693,657_12_20
conductor_35694,657_12_30
conductor_35695,657_12_40
conductor_35696,657_12_50
conductor_35697,657_13_00
conductor_35698,657_13_10
conductor_35699,657_13_20
conductor_35700,657_13_30
conductor_35701,657_13_40
conductor_35702,657_13_50
conductor_35703,657_14_00
conductor_35704,657_14_10
conductor_35705,657_14_20
conductor_35706,657_14_30
conductor_35707,657_14_40
conductor_35708,657_14_50
conductor_35709,657_15_00
conductor_35710,657_15_10
conductor_35711,657_15_20
conductor_35712,657_15_30
conductor_35713,657_15_40
conductor_35714,657_15_50
conductor_35715,657_16_00
conductor_35716,657_16_10
conductor_35717,657_16_20
conductor_35718,657_16_30
conductor_35719,657_16_40
conductor_35720,657_16_50
conductor_35721,657_17_00
conductor_35722,657_17_10
conductor_35723,657_17_20
conductor_35724,657_17_30
conductor_35725,657_17_40
conductor_35726,657_17_50
conductor_35727,657_18_00
conductor_35728,657_18_10
conductor_35729,657_18_20
conductor_35730,657_18_30
conductor_35731,657_18_40
conductor_35732,657_18_50
conductor_35733,657_19_00
conductor_35734,657_19_10
conductor_35735,657_19_20
conductor_35736,657_19_30
conductor_35737,657_19_40
conductor_35738,657_19_50
conductor_35739,657_20_00
conductor_35740,657_20_10
conductor_35741,657_20_20
conductor_35742,657_20_30
conductor_35743,657_20_40
conductor_35744,657_20_50
conductor_35745,657_21_00
conductor_35746,657_21_10
conductor_35747,657_21_30
conductor_35748,657_21_40
conductor_35749,657_21_50
conductor_35750,659_20_50
conductor_35751,659_21_00
conductor_35752,659_21_20
conductor_35753,659_21_30
conductor_35754,659_21_40
conductor_35755,659_21_50
conductor_35756,65_21_20
conductor_35757,65_21_30
conductor_35758,65_21_40
conductor_35759,65_21_50
conductor_35760,660_06_50
conductor_35761,660_07_00
conductor_35762,660_07_10
conductor_35763,660_07_20
conductor_35764,660_07_30
conductor_35765,660_07_40
conductor_35766,660_07_50
conductor_35767,660_08_00
conductor_35768,660_08_10
conductor_35769,660_08_20
conductor_35770,660_08_30
conductor_35771,660_08_40
conductor_35772,660_08_50
conductor_35773,660_09_00
conductor_35774,660_09_10
conductor_35775,660_09_20
conductor_35776,660_09_30
conductor_35777,660_09_40
conductor_35778,660_09_50
conductor_35779,660_10_00
conductor_35780,660_10_10
conductor_35781,660_10_20
conductor_35782,660_10_30
conductor_35783,660_10_40
conductor_35784,660_10_50
conductor_35785,660_11_00
conductor_35786,660_11_10
conductor_35787,660_11_20
conductor_35788,660_11_30
conductor_35789,660_11_40
conductor_35790,660_11_50
conductor_35791,660_12_00
conductor_35792,660_12_10
conductor_35793,660_12_20
conductor_35794,660_12_30
conductor_35795,660_12_40
conductor_35796,660_12_50
conductor_35797,660_13_00
conductor_35798,660_13_10
conductor_35799,660_13_20
conductor_35800,660_13_30
conductor_35801,660_13_40
conductor_35802,660_13_50
conductor_35803,660_14_00
conductor_35804,660_14_10
conductor_35805,660_14_20
conductor_35806,660_14_30
conductor_35807,660_14_40
conductor_35808,660_14_50
conductor_35809,660_15_00
conductor_35810,660_15_10
conductor_35811,660_15_20
conductor_35812,660_15_30
conductor_35813,660_15_40
conductor_35814,660_15_50
conductor_35815,660_16_00
conductor_35816,660_16_10
conductor_35817,660_16_20
conductor_35818,660_16_30
conductor_35819,660_16_40
conductor_35820,660_16_50
conductor_35821,660_17_00
conductor_35822,660_17_10
conductor_35823,660_17_20
conductor_35824,660_17_30
conductor_35825,660_17_40
conductor_35826,660_17_50
conductor_35827,660_18_00
conductor_35828,660_18_10
conductor_35829,660_18_20
conductor_35830,660_18_30
conductor_35831,660_18_40
conductor_35832,660_18_50
conductor_35833,660_19_00
conductor_35834,660_19_10
conductor_35835,660_19_20
conductor_35836,660_19_30
conductor_35837,660_19_40
conductor_35838,660_19_50
conductor_35839,660_20_00
conductor_35840,660_20_10
conductor_35841,660_20_20
conductor_35842,660_20_30
conductor_35843,660_20_40
conductor_35844,660_20_50
conductor_35845,660_21_00
conductor_35846,660_21_10
conductor_35847,660_21_20
conductor_35848,660_21_30
conductor_35849,660_21_40
conductor_35850,660_21_50
conductor_35851,661_06_00
conductor_35852,661_06_10
conductor_35853,661_06_20
conductor_35854,661_06_30
conductor_35855,661_06_40
conductor_35856,661_06_50
conductor_35857,661_07_00
conductor_35858,661_07_10
conductor_35859,661_07_20
conductor_35860,661_07_30
conductor_35861,661_07_40
conductor_35862,661_07_50
conductor_35863,661_08_00
conductor_35864,661_08_10
conductor_35865,661_08_20
conductor_35866,661_08_30
conductor_35867,661_08_40
conductor_35868,661_08_50
conductor_35869,661_09_00
conductor_35870,661_09_10
conductor_35871,661_09_20
conductor_35872,661_11_40
conductor_35873,661_16_50
conductor_35874,662_13_00
conductor_35875,662_13_10
conductor_35876,662_13_20
conductor_35877,662_13_30
conductor_35878,662_13_40
conductor_35879,662_13_50
conductor_35880,662_14_00
conductor_35881,662_14_10
conductor_35882,662_14_20
conductor_35883,662_14_30
conductor_35884,662_14_40
conductor_35885,662_14_50
conductor_35886,662_15_00
conductor_35887,662_15_10
conductor_35888,662_15_20
conductor_35889,662_15_30
conductor_35890,662_15_40
conductor_35891,662_15_50
conductor_35892,662_16_00
conductor_35893,662_16_10
conductor_35894,662_16_20
conductor_35895,662_16_40
conductor_35896,663_06_00
conductor_35897,663_06_20
conductor_35898,663_06_30
conductor_35899,663_06_40
conductor_35900,663_07_10
conductor_35901,663_07_20
conductor_35902,663_07_30
conductor_35903,663_08_10
conductor_35904,663_08_20
conductor_35905,663_08_30
conductor_35906,663_08_50
conductor_35907,663_09_00
conductor_35908,663_09_30
conductor_35909,663_09_40
conductor_35910,663_09_50
conductor_35911,663_10_30
conductor_35912,663_10_40
conductor_35913,663_10_50
conductor_35914,663_11_00
conductor_35915,663_11_20
conductor_35916,663_11_40
conductor_35917,663_11_50
conductor_35918,663_12_00
conductor_35919,663_12_20
conductor_35920,663_12_30
conductor_35921,663_12_40
conductor_35922,663_12_50
conductor_35923,663_13_20
conductor_35924,663_13_30
conductor_35925,663_13_40
conductor_35926,663_13_50
conductor_35927,663_14_30
conductor_35928,663_14_40
conductor_35929,663_15_00
conductor_35930,663_15_20
conductor_35931,663_16_00
conductor_35932,663_16_10
conductor_35933,663_16_20
conductor_35934,663_17_00
conductor_35935,663_17_10
conductor_35936,663_17_20
conductor_35937,663_17_40
conductor_35938,663_17_50
conductor_35939,663_18_00
conductor_35940,663_18_10
conductor_35941,663_18_30
conductor_35942,663_18_40
conductor_35943,663_18_50
conductor_35944,663_19_00
conductor_35945,663_19_10
conductor_35946,663_19_20
conductor_35947,663_19_30
conductor_35948,663_19_40
conductor_35949,663_19_50
conductor_35950,663_20_00
conductor_35951,663_20_10
conductor_35952,663_21_00
conductor_35953,663_21_10
conductor_35954,663_21_20
conductor_35955,664_06_00
conductor_35956,664_06_10
conductor_35957,664_06_20
conductor_35958,664_06_30
conductor_35959,664_06_40
conductor_35960,664_07_40
conductor_35961,664_07_50
conductor_35962,664_08_00
conductor_35963,664_08_10
conductor_35964,664_08_20
conductor_35965,664_08_30
conductor_35966,664_08_40
conductor_35967,664_08_50
conductor_35968,664_09_00
conductor_35969,664_09_20
conductor_35970,664_09_50
conductor_35971,664_10_00
conductor_35972,664_10_50
conductor_35973,664_11_00
conductor_35974,664_11_10
conductor_35975,664_11_20
conductor_35976,664_11_30
conductor_35977,664_11_40
conductor_35978,664_11_50
conductor_35979,664_12_00
conductor_35980,664_12_10
conductor_35981,664_12_20
conductor_35982,664_12_30
conductor_35983,664_12_40
conductor_35984,664_13_20
conductor_35985,664_15_00
conductor_35986,664_15_10
conductor_35987,664_15_20
conductor_35988,664_15_30
conductor_35989,664_15_40
conductor_35990,664_15_50
conductor_35991,664_16_00
conductor_35992,664_16_10
conductor_35993,664_16_30
conductor_35994,664_16_50
conductor_35995,664_17_00
conductor_35996,664_17_50
conductor_35997,664_18_00
conductor_35998,664_18_10
conductor_35999,664_18_20
conductor_36000,664_18_30
conductor_36001,664_18_40
conductor_36002,664_18_50
conductor_36003,664_19_10
conductor_36004,664_19_20
conductor_36005,664_19_30
conductor_36006,664_19_40
conductor_36007,664_19_50
conductor_36008,664_20_20
conductor_36009,664_20_50
conductor_36010,664_21_40
conductor_36011,665_06_00
conductor_36012,665_06_10
conductor_36013,665_06_30
conductor_36014,665_06_40
conductor_36015,665_06_50
conductor_36016,665_07_00
conductor_36017,665_07_10
conductor_36018,665_07_20
conductor_36019,665_07_30
conductor_36020,665_07_50
conductor_36021,665_08_00
conductor_36022,665_08_10
conductor_36023,665_08_20
conductor_36024,665_08_30
conductor_36025,665_08_40
conductor_36026,665_08_50
conductor_36027,666_06_00
conductor_36028,666_06_10
conductor_36029,666_06_20
conductor_36030,666_06_30
conductor_36031,666_06_40
conductor_36032,666_06_50
conductor_36033,666_07_00
conductor_36034,666_07_20
conductor_36035,666_07_30
conductor_36036,666_07_40
conductor_36037,666_07_50
conductor_36038,666_08_00
conductor_36039,666_08_10
conductor_36040,666_08_20
conductor_36041,666_08_40
conductor_36042,666_08_50
conductor_36043,666_09_10
conductor_36044,666_09_40
conductor_36045,666_09_50
conductor_36046,666_10_00
conductor_36047,666_11_30
conductor_36048,666_12_10
conductor_36049,666_17_50
conductor_36050,666_19_20
conductor_36051,666_20_30
conductor_36052,667_06_00
conductor_36053,667_06_10
conductor_36054,667_06_20
conductor_36055,667_06_30
conductor_36056,667_06_40
conductor_36057,667_06_50
conductor_36058,667_07_00
conductor_36059,667_07_10
conductor_36060,667_07_20
conductor_36061,667_07_30
conductor_36062,667_07_40
conductor_36063,667_07_50
conductor_36064,667_08_00
conductor_36065,667_08_10
conductor_36066,667_08_20
conductor_36067,667_08_30
conductor_36068,667_08_40
conductor_36069,667_08_50
conductor_36070,667_09_00
conductor_36071,667_09_10
conductor_36072,667_09_20
conductor_36073,667_09_30
conductor_36074,667_09_40
conductor_36075,667_09_50
conductor_36076,667_10_00
conductor_36077,667_10_10
conductor_36078,667_10_20
conductor_36079,667_10_30
conductor_36080,667_10_40
conductor_36081,667_10_50
conductor_36082,667_11_00
conductor_36083,667_11_10
conductor_36084,667_11_20
conductor_36085,667_11_30
conductor_36086,667_11_40
conductor_36087,667_11_50
conductor_36088,667_12_00
conductor_36089,667_12_10
conductor_36090,667_12_20
conductor_36091,667_12_30
conductor_36092,667_12_40
